Employee_ID,First_Name,Last_Name,Department,Job_Title,Manager,Gender,Date_of_Birth,Date_of_Joining,Employment_Type,Contact_Number,Email,Address,City,Country,Status
EMP4978,Marissa,Miller,Marketing,Assistant,Leslie Ortega,Female,1974-01-05,2017-10-31,Part-time,(005)701-7752,ptorres@hotmail.com,"748 Harris Highway, Stacyport, PA 44314",Leeton,Uganda,Inactive
EMP7951,Jared,Brown,HR,Manager,Stephanie Robinson,Male,1983-10-20,2011-06-03,Full-time,329.572.2540x4866,patrick61@yahoo.com,"071 Elizabeth Harbor Suite 392, Rhondaland, FL 80496",Ellisfurt,Isle of Man,Active
EMP2357,Steven,Hicks,Operations,Assistant,Ian Rodriguez,Male,1991-03-22,2014-09-05,Contract,710-065-9170x6081,briansmith@gmail.com,"2421 Cynthia Alley Suite 562, Lake Elizabethborough, FL 32297",Hernandezview,Qatar,Active
EMP1552,Kristen,Moore,HR,Assistant,William Rodriguez,Female,1981-04-10,2011-04-05,Full-time,676-904-3320,joshuaperez@evans.biz,"PSC 9763, Box 0347, APO AE 48208",Christensenfort,Gambia,Inactive
EMP9203,Michele,Smith,IT,Assistant,Donald Smith Jr.,Male,1995-09-01,2010-02-07,Part-time,922-524-2580,vhamilton@yahoo.com,"PSC 4347, Box 5787, APO AP 87904",North Ryanmouth,Saint Kitts and Nevis,Inactive
EMP9965,Brianna,Martin,IT,Analyst,Dorothy Dickson,Male,2000-01-22,2020-09-05,Contract,+1-790-393-4937,lynchashley@gmail.com,"004 Jessica Station Suite 027, Clarkville, OK 59987",West Aaronfurt,Kenya,Inactive
EMP7403,Kayla,Holmes,Sales,Coordinator,Robert Dillon,Female,1993-05-13,2012-03-29,Part-time,001-282-469-3942x219,jimmymartinez@may.com,"75356 Gregory Views, East Katherine, KS 70928",Amyton,Greenland,Inactive
EMP4747,Dorothy,Fisher,Marketing,Executive,Joshua Murphy,Male,1995-06-04,2012-01-05,Full-time,0808606192,lmaldonado@mcgrath.info,"PSC 7557, Box 0727, APO AA 18449",South Brianna,Mayotte,Active
EMP4550,Robert,Fields,Sales,Assistant,Tina Martinez,Female,1998-08-31,2011-03-12,Contract,831-732-6094,ukerr@yahoo.com,"35890 Karina Mountain, Terryberg, FL 26073",Wallacemouth,Syrian Arab Republic,Active
EMP7560,Christina,Townsend,HR,Executive,Carlos Johnson,Female,1980-08-05,2016-04-04,Part-time,5820596214,lindseyana@yahoo.com,"621 Yu Common Suite 398, Lauraville, MO 41602",Shawnville,Vanuatu,Inactive
EMP5627,Brent,Hanna,HR,Coordinator,Taylor Love,Male,1988-01-15,2021-07-12,Contract,+1-078-099-8615x65232,rthomas@moon.com,"6608 Calderon Estate, Cameronshire, WV 41841",West Christine,Gambia,Active
EMP5251,Emily,Aguilar,HR,Analyst,Joshua Hall,Male,1996-12-29,2013-01-20,Contract,(827)606-9220x52434,karenjohnson@hotmail.com,"68440 Clark Manors Apt. 579, South Biancaburgh, MA 35266",Lake Johnside,Zimbabwe,Active
EMP3082,Russell,Sanchez,HR,Analyst,Michael Bass,Male,1989-07-11,2010-08-05,Part-time,(028)923-8420x86606,allen87@french.com,"6851 Dean Row, New Matthew, SC 70656",West Ashleyhaven,Botswana,Inactive
EMP9346,Jennifer,Klein,Operations,Assistant,Stephen Thomas,Female,1993-11-20,2015-09-30,Full-time,001-727-795-3812,ashley36@carpenter.com,"1817 Karina Walk, North Edward, WI 02622",New Nicolemouth,Uganda,Inactive
EMP3424,Megan,Walls,HR,Coordinator,Sergio Nelson,Female,1976-11-15,2020-01-01,Full-time,937.605.9497,jenna51@yahoo.com,"9205 Michelle Avenue Apt. 006, New Christopherhaven, MO 69217",New Christinaview,France,Inactive
EMP1547,Mikayla,Graham,Marketing,Assistant,Kurt Gray,Male,1992-10-10,2014-08-12,Contract,(023)275-5717x36200,daniel58@gregory.net,"09043 Jamie Center, Whitetown, CA 46620",Port Kylehaven,Djibouti,Active
EMP9532,Julie,Downs,HR,Assistant,Mark Richardson,Female,1990-11-16,2014-09-07,Contract,001-903-254-3283x0010,joseph36@gmail.com,"842 Kirby Plains, Lydiahaven, NE 20679",Port Jessica,Germany,Active
EMP6256,Julie,Miller,IT,Assistant,Frank Johnson,Female,1980-04-09,2014-10-31,Part-time,(587)395-0406x6094,danielherrera@johnson-olson.info,"2041 Ashley Isle, New Ericport, KY 43542",Garciaport,Iraq,Active
EMP4958,Tyler,Walker,Finance,Assistant,Cassandra Lopez,Female,1985-02-02,2014-04-25,Full-time,9821529717,leonardjanet@hotmail.com,"731 Sawyer Turnpike, Port Jessica, TX 06054",New Stephanie,Benin,Inactive
EMP3908,Adrian,Miller,HR,Assistant,Amber Martinez,Male,1994-08-10,2017-01-08,Full-time,816-831-6575,smithdavid@collins.biz,"9300 Young Stream Suite 758, Lake Briannaview, UT 98476",South Rachel,Bouvet Island (Bouvetoya),Inactive
EMP8842,Emily,Mejia,Finance,Assistant,Sherry Cantu,Female,1982-08-12,2020-10-04,Contract,(521)458-7146x6117,phart@thompson-hall.com,"694 Brian Squares Suite 603, Jaredbury, GA 47852",East Jill,Guadeloupe,Inactive
EMP5754,Amanda,Johnson,IT,Executive,John Johnson,Female,1983-01-10,2014-05-06,Part-time,7111747557,williamselizabeth@hotmail.com,"3804 Garrett Mills, Sarahtown, WI 67587",North Marvin,Montenegro,Active
EMP8524,Suzanne,Tran,Marketing,Coordinator,Mary Singh,Female,1997-08-14,2011-07-10,Part-time,+1-110-181-1022x051,churchwilliam@yahoo.com,"648 Harry Trail, Anthonyside, IN 89309",Dustinhaven,Samoa,Active
EMP2688,Jenny,Shepard,Operations,Analyst,Rick Francis,Female,1987-09-24,2022-05-08,Part-time,5947988424,ralph38@hotmail.com,"31662 Theodore Wells Suite 409, Devinport, WV 29458",Jamesmouth,Saint Vincent and the Grenadines,Inactive
EMP7195,Elizabeth,Mason,Finance,Analyst,Sarah Pacheco,Male,1993-09-26,2022-01-27,Full-time,168.563.1554x804,brownkenneth@gmail.com,"01404 Richard Keys Suite 324, West James, WY 07190",Cassandraland,Guernsey,Active
EMP7047,Donald,Rose,Operations,Manager,Evan Gonzalez,Male,1986-09-06,2017-05-11,Part-time,(031)728-9812,stephaniewright@gmail.com,"849 Laura Wall, West Shannonstad, IA 54554",New Kenttown,Luxembourg,Active
EMP2251,Daniel,Diaz,Operations,Coordinator,John Graves,Female,1998-12-03,2013-03-22,Contract,001-341-471-1905x69997,ioconnor@gmail.com,"9500 Tammy Lakes Apt. 187, Stephanieville, RI 89482",Deborahstad,Palestinian Territory,Active
EMP8938,Justin,Villarreal,Sales,Coordinator,Elizabeth Smith,Female,1999-03-18,2017-04-14,Part-time,+1-565-809-6018,wardrobert@griffin-smith.com,"USCGC Garcia, FPO AE 68889",Zhangville,French Southern Territories,Inactive
EMP6366,Wendy,Curtis,Sales,Analyst,Anthony Woods,Male,1985-11-16,2020-11-08,Contract,+1-276-597-0507,pamela35@yahoo.com,"574 Levi Junction, Armstrongside, MN 91901",West Samantha,Myanmar,Active
EMP1463,Shawna,Thompson,Operations,Manager,Carla Wolfe,Male,1994-12-11,2014-05-22,Contract,(802)607-0441x551,ashley79@gmail.com,"8219 Matthews Pines Apt. 287, Lake Holly, SD 55026",Masonberg,United Arab Emirates,Inactive
EMP1654,Sherry,Frey,Operations,Analyst,Alicia Ware,Male,1982-10-30,2011-05-07,Part-time,(412)205-4383x51660,john30@reeves.biz,"31459 Ray Ridges, Port Lisa, OK 92200",Brownfurt,Nigeria,Inactive
EMP3827,Sierra,Williams,Sales,Manager,Jason Rodgers,Female,2000-07-26,2012-04-09,Part-time,(698)615-1008x913,paceerica@mason.biz,"8924 Martinez Stream, Pattersonton, IA 96317",Colefort,Netherlands,Inactive
EMP1795,Samantha,Goodwin,IT,Assistant,Kathryn Thomas,Female,1977-09-13,2020-12-27,Contract,+1-698-458-6424x3384,lisaballard@hotmail.com,"230 Steven Ranch, Robinsonton, CT 47543",Port Judithhaven,Samoa,Inactive
EMP4046,Mitchell,Davis,HR,Assistant,Cindy Clark,Male,1990-07-14,2016-02-05,Part-time,001-838-102-2732x99942,juanbaker@brown.info,"66659 Candice Forges, Brendafurt, IL 20278",East Susanfurt,Brazil,Inactive
EMP3628,Kristin,Harris,HR,Assistant,Kelly Wheeler,Female,1996-11-03,2020-01-27,Contract,(344)697-3024x30027,ashley86@hardin-smith.com,"Unit 0821 Box 2754, DPO AA 69510",Port Thomaston,Puerto Rico,Active
EMP5835,Melissa,Cochran,Marketing,Analyst,Leah Garza,Female,1973-06-13,2013-06-01,Full-time,(603)287-0273,zrodriguez@ortiz-watkins.com,"USS Hernandez, FPO AE 93239",East Ronald,Gambia,Inactive
EMP9944,Aaron,Simmons,Operations,Manager,Katherine Kramer,Female,1974-03-11,2015-04-19,Contract,001-053-533-7575x050,kristopher05@johnson-wade.net,"802 Thompson Well Suite 371, New Michael, NC 46538",Michelestad,Monaco,Inactive
EMP2380,Rachel,Hernandez,Marketing,Coordinator,Julie Perry,Female,1987-11-06,2020-07-08,Contract,767-386-6574x8321,ymartin@yahoo.com,"21301 Juarez Springs, Port Jennifer, NY 35819",Thomasstad,India,Active
EMP9221,Matthew,King,Finance,Executive,Matthew Wells,Male,1996-01-30,2021-07-20,Contract,003.537.0108,nicholaspeterson@hotmail.com,"0239 Kennedy Isle Apt. 622, Kimland, MD 23691",Lake Pamela,Mauritania,Inactive
EMP2713,Kevin,Smith,Sales,Executive,Hayley Chung,Female,1983-08-17,2022-06-16,Part-time,+1-581-768-0164x391,samanthahenderson@gmail.com,"8608 Kristen Roads Suite 704, North Kevinfurt, CA 30717",Johnton,Timor-Leste,Active
EMP4379,Bryan,Williams,Finance,Coordinator,Craig Johnson,Male,1992-01-24,2013-12-03,Full-time,001-308-143-0687x3598,whitney71@rowland.biz,"377 Danny Mall, Johnnyburgh, TX 32023",New Barbaratown,Saint Barthelemy,Active
EMP3755,Dana,Gonzalez,Sales,Manager,Mrs. Ashley Taylor DDS,Male,1971-12-13,2011-01-02,Part-time,815-735-8718x00220,petersonkatie@cain.com,"9080 Andrew Cliff, Foleychester, TN 55410",North Teresa,Lithuania,Active
EMP4435,Jeffery,Phillips,Finance,Assistant,Michael Robertson,Female,1997-11-14,2018-11-12,Full-time,001-736-564-5018x20007,qlopez@hotmail.com,"835 Heather Roads, North Kristinburgh, IN 39264",Lake Roytown,San Marino,Inactive
EMP1979,Travis,Daniels,HR,Coordinator,Kristi Perez,Male,1974-08-28,2017-03-01,Contract,7273390469,michael87@hotmail.com,"179 Gonzalez Fall Suite 035, New Tristan, ME 60569",North Joe,Finland,Inactive
EMP5192,Shelia,Shea,Finance,Analyst,Jaime Green,Male,2000-07-12,2012-11-02,Contract,+1-839-098-0257x55202,turnernatalie@swanson-brock.biz,"34774 Butler Walk Suite 945, Lake Elizabeth, NY 31333",Noahberg,Colombia,Inactive
EMP5410,April,Sweeney,HR,Coordinator,Sara Fields,Male,1997-02-08,2020-07-09,Contract,982.020.3210x70565,cooleyheather@yahoo.com,"16559 Jack Lakes, Lambertview, NH 71256",Nicholasburgh,Cyprus,Inactive
EMP4556,Wesley,Rose,HR,Manager,Steven Rogers,Female,1979-06-05,2019-10-30,Full-time,439.022.7480x2874,mary79@yahoo.com,"14632 Kristy Branch Apt. 222, Janechester, DC 15669",Port Matthewland,Slovenia,Inactive
EMP8920,Paul,Alvarez,Operations,Coordinator,Lisa Richmond,Male,1971-11-05,2018-01-24,Full-time,041.463.7163x446,umorgan@mccarthy.com,"62322 Karen Inlet, Campbellborough, AL 75752",West Rebecca,Bermuda,Active
EMP7046,Brian,Collins,Operations,Manager,Bradley Hall,Female,1991-02-25,2013-12-01,Contract,001-856-605-2650,alyons@rodriguez.com,"23916 Williams Parkway, New Veronicaland, GA 70134",East Jeffreymouth,Tanzania,Active
EMP5182,Katie,Murray,Marketing,Assistant,Donna Jones,Male,1986-02-18,2015-07-05,Full-time,(840)024-6098,bcampbell@yahoo.com,"3793 John Gardens, East Anthony, KY 11386",Ivanmouth,Iran,Active
EMP4624,Angela,Cook,HR,Executive,Matthew Grant,Female,1989-04-08,2019-12-24,Full-time,(864)542-6368x930,alexanderrodriguez@gmail.com,"618 Angela Mill, East John, HI 89304",Alvaradoshire,France,Inactive
EMP3787,John,Moreno,Sales,Coordinator,Justin Arnold,Female,1997-07-29,2019-12-09,Contract,863.766.0554,alicia34@wise.com,"691 Brian Roads, North Eric, CO 86102",North Justin,Solomon Islands,Active
EMP1529,David,Robinson,IT,Analyst,Jeffrey Vega,Male,1977-01-28,2015-06-15,Part-time,582-121-5823,ihall@hotmail.com,"4533 Sharon Inlet Suite 202, North Juliamouth, MS 18879",Nicolemouth,El Salvador,Inactive
EMP8498,Caroline,Gutierrez,Operations,Manager,Julie Aguilar,Male,1979-06-10,2018-07-08,Contract,001-553-987-1915,reneevillarreal@jenkins.info,"Unit 1901 Box 1023, DPO AE 02060",Rachelland,Brunei Darussalam,Active
EMP7214,Jennifer,Johnson,IT,Manager,Tony Little,Male,1970-02-18,2011-10-19,Part-time,001-562-093-1749x3816,heatherknapp@gomez.com,"972 Green Stream, Ryanfurt, FL 86584",New Jeremy,Sweden,Inactive
EMP7077,Robin,Robertson,Finance,Analyst,Pamela Smith,Male,1970-07-22,2022-06-16,Contract,5899535883,walkerkirsten@hotmail.com,"133 Anderson Underpass, West Angela, NM 24843",Bethtown,Senegal,Active
EMP3217,Steven,Sims,Finance,Executive,Luis Trevino,Male,1979-05-29,2013-09-07,Full-time,(144)107-0985x209,wlee@yahoo.com,"USCGC Harmon, FPO AP 68041",Port Cynthialand,Maldives,Active
EMP8186,Meagan,Payne,Sales,Executive,Alexandra Mills,Male,1988-04-29,2018-09-21,Full-time,913-410-3575,moontracey@yahoo.com,"2716 Quinn Ranch, Gonzalezfort, RI 58457",Davidville,Brunei Darussalam,Active
EMP6241,Bryan,Burke,Sales,Coordinator,Kathleen Martin,Male,1976-10-07,2014-06-17,Full-time,670-703-2830,kimberly30@carlson.biz,"109 Wilcox Lakes Suite 008, New Monicaborough, SD 55646",Mitchellfort,Somalia,Active
EMP8090,Troy,Oconnor,Marketing,Assistant,Christy Esparza,Female,1993-04-08,2019-11-10,Part-time,744-562-2390,torresbrenda@yahoo.com,"42554 Douglas Glens, Juliemouth, TN 35232",South Kathleen,Svalbard & Jan Mayen Islands,Inactive
EMP1319,Joshua,Baker,Sales,Coordinator,William Alexander,Male,1990-01-20,2012-04-27,Contract,(342)055-9397,rwilliams@hotmail.com,"228 Gail Street Apt. 704, Port Davidbury, MS 68731",Prestonchester,Sierra Leone,Active
EMP1355,Michael,Schneider,Operations,Manager,Sherri Moore,Female,1991-07-30,2019-07-29,Contract,001-860-900-6527x91864,rothsarah@yahoo.com,"23679 West Keys, North Thomas, ME 17344",Seanville,Kazakhstan,Inactive
EMP7410,Sean,Kaiser,Marketing,Analyst,Stacey Barton,Male,1988-11-16,2019-03-05,Full-time,461.489.1235,annanguyen@adams.com,"58289 Heather Crossroad, Wesleyfort, ID 75503",Johnsonburgh,Holy See (Vatican City State),Inactive
EMP6962,Tony,Kennedy,Finance,Assistant,Colleen Hall,Female,1975-12-27,2014-08-06,Contract,125.452.2761,jareddecker@wallace.com,"5169 Bobby Dam, Jenniferport, VA 40041",Gonzalesfurt,United Arab Emirates,Inactive
EMP5178,John,Hull,Operations,Assistant,Angela Sutton,Male,1973-03-08,2015-05-07,Full-time,001-018-077-1084x118,kellyrios@hotmail.com,"167 William Wells Apt. 621, Krystalport, MI 63274",Riosfurt,Central African Republic,Inactive
EMP3627,Meghan,Gibson,IT,Manager,Nathaniel Mercado,Male,1976-08-09,2019-07-31,Part-time,(661)653-4590,bbond@hotmail.com,"Unit 3960 Box 2977, DPO AE 54331",Joneshaven,Brunei Darussalam,Active
EMP4668,Timothy,Thomas,Finance,Assistant,Andrea Figueroa DVM,Male,1984-08-22,2010-06-19,Full-time,303-829-0018,thomas32@hotmail.com,"3495 Charles Spur Suite 028, Gonzalezport, HI 48023",East Desireetown,Ethiopia,Inactive
EMP2871,Johnathan,Underwood,Marketing,Coordinator,Joshua Howard,Female,1992-12-17,2012-04-02,Part-time,+1-556-196-5570x3083,pamela69@marshall.com,"7300 John Cliffs Suite 091, Port Danielleberg, NJ 67788",Deanfort,Saint Vincent and the Grenadines,Active
EMP2740,Chelsea,Valdez,Operations,Executive,Kayla Soto,Female,1972-09-05,2017-11-24,Part-time,001-813-618-0660x5672,petersmelissa@hotmail.com,"43843 Wood Lake, Kristachester, CA 86413",Lawsonfort,Vanuatu,Inactive
EMP1370,Autumn,Taylor,Marketing,Assistant,Edward Shepherd,Male,1998-08-23,2011-04-01,Part-time,001-653-792-4629x1854,daymelinda@gmail.com,"USNV Miller, FPO AP 73023",Meadowsland,Congo,Inactive
EMP7871,Kevin,Ortiz,IT,Coordinator,Daniel Neal,Male,2000-03-11,2010-08-21,Full-time,(431)879-6096x5136,joseph04@yahoo.com,"2452 Angela Key, New Joanne, ME 52299",Bullockville,Djibouti,Inactive
EMP4522,Tracy,Dixon,Finance,Coordinator,Monica Downs,Male,1983-10-10,2011-02-11,Full-time,+1-078-011-8122x9276,william47@gmail.com,"3283 Elizabeth Court Suite 948, West Paul, KS 94687",South Johnbury,Isle of Man,Active
EMP9309,Stephen,Roberts,Marketing,Manager,David Johnson,Male,1985-11-06,2010-10-02,Part-time,975-447-2712x0996,sierra98@gmail.com,"PSC 3426, Box 7285, APO AE 93198",North Katherineberg,Switzerland,Inactive
EMP8926,Janice,Brown,Sales,Coordinator,Maria Wilson,Female,1991-04-09,2015-03-18,Contract,163.735.8664x207,xbates@mason.com,"84410 Justin Curve, Port Jill, AL 02749",Grantview,Lesotho,Inactive
EMP5723,Steven,Austin,Sales,Executive,Brenda Johnson,Female,1992-07-10,2018-05-14,Full-time,702-273-1735x21843,ericfreeman@watts.com,"2790 Jacqueline Prairie Suite 423, East Michaelberg, WV 02078",Danielleburgh,Estonia,Active
EMP8536,Roger,Stone,Marketing,Assistant,Alicia Ramirez,Male,1973-11-19,2014-11-25,Full-time,865.716.1918x6278,ellenwest@yahoo.com,"4428 Howard Terrace Suite 130, Zoebury, WY 70004",Wrightburgh,Iraq,Active
EMP7233,Kimberly,Harris,Finance,Coordinator,April Jones,Male,1992-08-31,2011-08-04,Part-time,750-927-0492,suarezmichelle@rodriguez.biz,"68216 Gonzalez Circle, East Shawn, SC 50153",Lake Shirleyfurt,Bermuda,Active
EMP6701,Janice,Cole,IT,Executive,Charles West,Male,1998-08-16,2012-03-09,Part-time,474-689-4588x836,hesspeter@smith-christensen.com,"134 Steven Avenue Apt. 449, Gregoryshire, MA 49548",Pinedaland,Sweden,Inactive
EMP3150,Amber,Knight,Marketing,Analyst,Diana Russo,Male,1970-10-23,2013-03-25,Full-time,521.866.5440,gary46@snyder.biz,"7964 Thomas Square Suite 808, Villegasland, TX 90074",Moralesland,Slovenia,Active
EMP3283,Raymond,Peterson,Operations,Assistant,Valerie Morris,Female,2000-06-24,2013-12-29,Full-time,(671)684-3345,srobinson@hotmail.com,"USCGC Roberts, FPO AP 21858",Leeport,Guinea,Inactive
EMP7828,Jessica,Brady,Sales,Assistant,Debra White,Male,1979-12-05,2011-11-22,Part-time,001-543-451-1127,jamesstafford@wilson.info,"15726 Karen Shoal, Cynthiaton, CA 89904",Port Antoniomouth,Bahrain,Inactive
EMP3080,Nicholas,Yang,Sales,Analyst,Jamie Boyd,Male,1988-12-06,2017-06-18,Full-time,001-269-682-0376x6542,ualvarez@boyer.com,"95221 Sosa Springs, New Haley, AL 83415",Schneiderfort,Brazil,Active
EMP9262,Charles,Hess,Finance,Assistant,Alexandra Powell,Female,1992-09-28,2019-09-18,Full-time,778-606-2640x39259,robertgomez@yahoo.com,"192 Shields Mountain Apt. 260, Keithfort, NJ 85440",North Maria,Panama,Active
EMP2052,Richard,Perkins,HR,Manager,Julie Tyler,Female,1977-10-20,2020-10-06,Part-time,295.363.7226,granttheresa@sanford-harrison.com,"506 Salinas Knoll, East Johnathanborough, MT 83165",Cookburgh,Falkland Islands (Malvinas),Active
EMP2985,Kelly,Willis,Operations,Manager,Melissa Harris,Female,1988-03-04,2017-02-07,Full-time,+1-943-604-5572x640,robertcollins@gmail.com,"4361 Kimberly Groves, Leemouth, SD 25521",Cortezbury,Cyprus,Active
EMP7194,Joshua,Hart,Operations,Executive,Christina Johnson,Female,1991-11-01,2021-10-12,Contract,289-463-9979x1376,april36@yahoo.com,"56403 Dylan Forest, North Claire, TX 57044",Martinstad,Chad,Active
EMP7090,Sarah,Guzman,HR,Manager,Chad Richards,Male,1976-05-10,2021-12-12,Contract,420-400-7006x950,robertomoore@yahoo.com,"2700 Mark Street, Gomezmouth, WY 29784",Alexside,Portugal,Inactive
EMP1461,Dylan,Ryan,IT,Executive,Jamie Williams,Female,1975-02-12,2020-10-14,Full-time,576.943.4678,wrightalexandra@arnold-tate.com,"0668 Mary Valleys, Josephstad, DE 29010",New Caitlin,Gambia,Active
EMP8169,Kaylee,Thompson,Operations,Manager,Tina Carr,Male,1987-09-23,2018-06-08,Contract,001-052-416-7462,lbaker@hotmail.com,"9347 Marc Expressway, Lake Cherylview, SC 60610",Williamberg,Netherlands,Inactive
EMP7550,Eric,Green,IT,Executive,Kristina Perez,Male,1981-01-04,2016-09-10,Part-time,(131)569-8823x234,brownangela@burch.net,"885 Sharon Bridge, Thomasburgh, ID 73088",Schmidtbury,Norway,Inactive
EMP6799,Thomas,Huffman,Sales,Assistant,Richard Kim,Female,1978-04-19,2014-07-04,Full-time,1099706119,thomascastillo@harris-harmon.com,"79682 Elizabeth Passage Apt. 676, Robertsbury, AK 54563",New Jared,Romania,Active
EMP7632,Andrew,Snow,Marketing,Coordinator,Ray Sanchez,Female,1995-10-19,2018-11-18,Contract,+1-718-199-5289,briancarroll@garner-roberson.com,"36607 William Lodge, Burketown, MD 99942",Nicoleville,French Guiana,Active
EMP8887,Joseph,Mcbride,IT,Coordinator,Michael Gentry,Female,1993-11-29,2012-09-20,Full-time,+1-743-880-7678x62848,jeremynguyen@yahoo.com,"7311 Schroeder Cape Suite 458, Makaylastad, MN 06287",Zacharymouth,Gibraltar,Active
EMP5661,Anthony,Brooks,Finance,Analyst,Robyn Cabrera,Female,1973-06-19,2020-09-28,Contract,+1-375-059-2832x511,marygarcia@yahoo.com,"63125 Riley Fords, New Anita, KS 06517",North Daniellechester,Spain,Active
EMP1939,Melissa,Oconnor,Finance,Analyst,Mario Norman,Male,1985-01-04,2016-05-29,Full-time,273.466.1248x3804,ryanruben@james.com,"2081 Benjamin Throughway Apt. 298, New Christy, VT 83692",Wardborough,Nicaragua,Inactive
EMP5171,Jacob,Ferguson,HR,Coordinator,Amy Chambers DVM,Female,2000-01-16,2015-02-23,Full-time,189.854.0442,parkkyle@thompson.info,"USS Collins, FPO AA 41134",Larryburgh,Jersey,Active
EMP9861,Crystal,Baker,Marketing,Analyst,Robert Mueller,Male,1974-12-11,2019-04-17,Contract,4754812780,robert34@hotmail.com,"36610 Jessica Cliffs, East Heidi, KS 73752",Doylemouth,United Kingdom,Active
EMP6646,Patrick,Brown,HR,Assistant,Amy Orr,Male,1977-12-30,2013-06-05,Contract,829.371.3271,scottshane@baker.com,"3494 Henry Track, New Sabrinaland, MS 09176",Hallshire,Pakistan,Active
EMP9186,Nicole,Walker,Sales,Manager,Alexis Williams,Female,1971-08-06,2010-10-25,Full-time,2315270186,mathewnewman@gmail.com,"PSC 7681, Box 4313, APO AE 84148",Ericfurt,Papua New Guinea,Inactive
EMP7819,Jessica,Stout,Operations,Manager,Patrick Gardner,Female,1987-06-02,2014-09-02,Full-time,001-561-145-6215x1710,tuckermary@martin.biz,"0797 Potts Meadows, West Craig, OR 30536",Lake Kelsey,Thailand,Inactive
